Page,Section,Content
184,HN51[,"Contracts Law > Types of Contracts > Lease Agreements > Oral Leases
Real Property Law > Landlord & Tenant > General Overview"
184,HN52[,"Real Property Law > ... > Landlord's Remedies & Rights > Eviction Actions > Forcible Entry & Detainer
Real Property Law > Landlord & Tenant > Rent Regulation > General Overview
Real Property Law > Landlord & Tenant > Rent Regulation > Rent Control Statutes
Real Property Law > Title Quality > Adverse Claim Actions > Unlawful Detainer"
185,HN53[,"Page 14 of 65
 
Real Property Law > ... > Landlord's Remedies & Rights > Eviction Actions > Forcible Entry & Detainer
Real Property Law > ... > Landlord's Remedies & Rights > Eviction Actions > General Overview
Real Property Law > Landlord & Tenant > Lease Agreements > Standing
Real Property Law > Title Quality > Adverse Claim Actions > Unlawful Detainer"
185,HN54[,"Governments > Local Governments > Police Power
Real Property Law > Title Quality > Adverse Claim Actions > Unlawful Detainer
Governments > Legislation > Statutory Remedies & Rights
Governments > Police Powers
Real Property Law > ... > Landlord's Remedies & Rights > Eviction Actions > Forcible Entry & Detainer
Real Property Law > Landlord & Tenant > Rent Regulation > General Overview
Real Property Law > Landlord & Tenant > Rent Regulation > Rent Control Statutes"
185,HN55[,"Constitutional Law > Supremacy Clause > General Overview
Governments > State & Territorial Governments > Relations With Governments"
185,HN56[,"Constitutional Law > Supremacy Clause > General Overview
Governments > Local Governments > Police Power
Governments > Legislation > Types of Statutes
37 Cal. 3d 644, *644; 693 P.2d 261, **261; 209 Cal. Rptr. 682, ***682; 1984 Cal. LEXIS 141, ****1"
237,Core Terms,"government action, cause of action, poker, Cartwright Act, Sherman Act, allegations, public official, first amended 
complaint, zone, trial court, conspiracy, anti trust law, prosecute, legalize, effects, sham, anticompetitive, demurrers, 
coconspirator, defendants', unfair competition, initiation, ordinances, contends, asserts, genuine, italics, lease, 
sufficient to constitute, economic relations"
237,Headnotes,"Civil Procedure > ... > Responses > Defenses, Demurrers & Objections > Defects of Form
Civil Procedure > ... > Responses > Defenses, Demurrers & Objections > Demurrers
Civil Procedure > Pleading & Practice > Pleadings > Rule Application & Interpretation"
,,
238,HN1[,"Page 2 of 22
 
Civil Procedure > ... > Responses > Defenses, Demurrers & Objections > Defects of Form
Civil Procedure > ... > Responses > Defenses, Demurrers & Objections > Demurrers
Civil Procedure > ... > Pleadings > Amendment of Pleadings > Leave of Court
Civil Procedure > Appeals > Standards of Review > Abuse of Discretion"
238,HN2[,"Civil Rights Law > ... > Section 1983 Actions > Elements > Protected Rights
Constitutional Law > Substantive Due Process > Scope
Civil Rights Law > Protection of Rights > Section 1983 Actions > General Overview
Civil Rights Law > Protection of Rights > Section 1983 Actions > Scope"
238,HN3[,"Civil Rights Law > Protection of Rights > Section 1983 Actions > Scope
Constitutional Law > Equal Protection > Nature & Scope of Protection
Civil Rights Law > Protection of Rights > Section 1983 Actions > General Overview"
238,HN4[,"Civil Rights Law > Protection of Rights > Conspiracy Against Rights > Elements
Constitutional Law > Equal Protection > National Origin & Race
Constitutional Law > Equal Protection > Nature & Scope of Protection"
239,HN5[,"Antitrust & Trade Law > Sherman Act > General Overview
Antitrust & Trade Law > Exemptions & Immunities > Noerr-Pennington Doctrine > Right to Petition Immunity"
239,HN6[,"Antitrust & Trade Law > Sherman Act > Scope > Exemptions
Antitrust & Trade Law > Exemptions & Immunities > Noerr-Pennington Doctrine > General Overview
Antitrust & Trade Law > Exemptions & Immunities > Noerr-Pennington Doctrine > Right to Petition Immunity
Antitrust & Trade Law > Sherman Act > General Overview"
239,HN7[,"Antitrust & Trade Law > Exemptions & Immunities > Noerr-Pennington Doctrine > General Overview
Civil Procedure > ... > Pleadings > Amendment of Pleadings > General Overview
Governments > Courts > Judicial Comity
Antitrust & Trade Law > ... > US Department of Justice Actions > Civil Actions > General Overview
Constitutional Law > Bill of Rights > Fundamental Freedoms > General Overview
Constitutional Law > Bill of Rights > Fundamental Freedoms > Freedom to Petition"
240,HN8[,"Page 4 of 22
 
Antitrust & Trade Law > Sherman Act > General Overview
Antitrust & Trade Law > Exemptions & Immunities > Noerr-Pennington Doctrine > General Overview
Antitrust & Trade Law > Exemptions & Immunities > Noerr-Pennington Doctrine > Scope
Antitrust & Trade Law > Exemptions & Immunities > Noerr-Pennington Doctrine > Right to Petition Immunity"
240,HN9[,"Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
Governments > Local Governments > Claims By & Against"
240,HN10[,Antitrust & Trade Law > Exemptions & Immunities > Noerr-Pennington Doctrine > General Overview
240,HN11[,Constitutional Law > Separation of Powers
240,HN12[,Antitrust & Trade Law > Exemptions & Immunities > Noerr-Pennington Doctrine > General Overview
241,HN13[,"Page 5 of 22
 
Antitrust & Trade Law > Exemptions & Immunities > Noerr-Pennington Doctrine > General Overview"
241,HN14[,"Antitrust & Trade Law > Exemptions & Immunities > Noerr-Pennington Doctrine > General Overview
Criminal Law & Procedure > ... > Abuse of Public Office > Illegal Political Activity > Penalties"
241,HN15[,"Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Cartels & Horizontal Restraints > General 
Overview"
241,HN16[,"Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Cartels & Horizontal Restraints > General 
Overview"
241,HN17[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Trademark Law > ... > Federal Unfair Competition Law > False Advertising > General Overview"
241,HN18[,"Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Vertical Restraints > General Overview
39 Cal. 3d 311, *311; 703 P.2d 58, **58; 216 Cal. Rptr. 718, ***718; 1985 Cal. LEXIS 308, ****1"
242,HN19[,"Torts > ... > Prospective Advantage > Intentional Interference > Elements
Torts > ... > Commercial Interference > Prospective Advantage > General Overview"
242,HN20[,"Governments > Local Governments > Claims By & Against
Torts > Business Torts > Commercial Interference > General Overview
Governments > Legislation > Overbreadth
Governments > Local Governments > Licenses
Torts > ... > Commercial Interference > Prospective Advantage > General Overview"
242,HN21[,Contracts Law > Contract Interpretation > General Overview
242,HN22[,"Civil Procedure > ... > Defenses, Demurrers & Objections > Affirmative Defenses > General Overview
Criminal Law & Procedure > ... > Standards of Review > Abuse of Discretion > General Overview"
243,HN23[,"Page 7 of 22
 
Civil Procedure > ... > Pleadings > Service of Process > General Overview"
243,HN24[,Civil Procedure > ... > Pleadings > Service of Process > General Overview
259,Core Terms,"settlement, intervener, consumer, attorney general, class member, class action, trial court, notice, claimants, fluid 
recovery, refund, trust fund, percent, residue, distributed, damages, escheat, mailing, courts, funds, parens patriae, 
objectors, parties, purposes, proposed settlement, attorney's fees, fluid, estimated, purchases, cases"
259,Headnotes,"Civil Procedure > Special Proceedings > Class Actions > Compromise & Settlement
Civil Procedure > Settlements > Settlement Agreements > General Overview"
,,
259,HN1[,"Civil Procedure > Special Proceedings > Class Actions > Compromise & Settlement
Civil Procedure > Settlements > Settlement Agreements > General Overview"
260,HN2[,"Civil Procedure > Appeals > Amicus Curiae
Civil Procedure > Special Proceedings > Class Actions > General Overview
Civil Procedure > Special Proceedings > Class Actions > Compromise & Settlement
Civil Procedure > Settlements > Settlement Agreements > General Overview"
260,HN3[,"Civil Procedure > Remedies > General Overview
Estate, Gift & Trust Law > Trusts > Charitable Trusts
Civil Procedure > Special Proceedings > Class Actions > General Overview"
260,HN4[,"""
Civil Procedure > Remedies > General Overview
Civil Procedure > Special Proceedings > Class Actions > General Overview"
260,HN5[,"Antitrust & Trade Law > Regulated Practices > Private Actions > State Regulation
41 Cal. 3d 460, *460; 715 P.2d 564, **564; 224 Cal. Rptr. 605, ***605; 1986 Cal. LEXIS 324, ****1"
261,HN6[,"Civil Procedure > Remedies > General Overview
Civil Procedure > Special Proceedings > Class Actions > General Overview"
261,HN7[,"Civil Procedure > Remedies > General Overview
Real Property Law > Ownership & Transfer > Death & Incapacity > Escheat
Civil Procedure > Special Proceedings > Class Actions > General Overview"
261,HN8[,"Civil Procedure > Remedies > General Overview
Civil Procedure > Special Proceedings > Class Actions > General Overview"
262,HN9[,"Civil Procedure > Remedies > General Overview
Real Property Law > Ownership & Transfer > Death & Incapacity > Escheat
Civil Procedure > Special Proceedings > Class Actions > General Overview"
262,HN10[,"Civil Procedure > Remedies > General Overview
Real Property Law > Ownership & Transfer > Death & Incapacity > Escheat
Civil Procedure > Special Proceedings > Class Actions > General Overview"
262,HN11[,"Civil Procedure > Remedies > General Overview
Real Property Law > Ownership & Transfer > Death & Incapacity > Escheat
Civil Procedure > Special Proceedings > Class Actions > General Overview"
262,HN12[,"Civil Procedure > Remedies > General Overview
41 Cal. 3d 460, *460; 715 P.2d 564, **564; 224 Cal. Rptr. 605, ***605; 1986 Cal. LEXIS 324, ****1"
263,HN13[,"Antitrust & Trade Law > Regulated Practices > Private Actions > General Overview
Civil Procedure > Special Proceedings > Class Actions > Judicial Discretion
Governments > State & Territorial Governments > Claims By & Against"
263,HN14[,"Civil Procedure > Remedies > General Overview
Civil Procedure > Special Proceedings > Class Actions > General Overview"
263,HN15[,"Civil Procedure > Remedies > General Overview
Civil Procedure > Special Proceedings > Class Actions > General Overview"
285,Core Terms,"rates, drivers, insurers, plaintiffs', south central, private insurance, financial responsibility, coverage, assigned risk, 
driving, license, trial court, state action, preliminary injunction, residents, premium, fine, procedural due process, 
classification, delegation, regulation, declarations, merits, driving record, decisions, automobile liability insurance, 
unfair discrimination, geographic area, private insurer, proceedings"
285,Headnotes,"Criminal Law & Procedure > Commencement of Criminal Proceedings > Accusatory Instruments > Citations
Insurance Law > ... > Coverage > Compulsory Coverage > Operator License Suspensions
Insurance Law > ... > Coverage > Compulsory Coverage > General Overview"
,,
286,HN1[,"Page 2 of 24
 
Insurance Law > ... > Coverage > Compulsory Coverage > General Overview"
286,HN2[,"Insurance Law > ... > Coverage > Uninsured Motorists > General Overview
Insurance Law > Liability & Performance Standards > Good Faith & Fair Dealing > General Overview
Insurance Law > ... > Coverage > Compulsory Coverage > General Overview"
286,HN3[,"Insurance Law > Industry Practices > Rate Regulation > General Overview
Insurance Law > ... > State Insurance Commissioners & Departments > Hearings & Orders > Hearings"
286,HN4[,Civil Procedure > Appeals > Appellate Jurisdiction > Final Judgment Rule
286,HN5[,"Civil Procedure > Appeals > Standards of Review > Abuse of Discretion
Civil Procedure > Remedies > Injunctions > Preliminary & Temporary Injunctions"
287,HN6[,"Page 3 of 24
 
Civil Procedure > Remedies > Injunctions > Preliminary & Temporary Injunctions"
287,HN7[,Civil Procedure > Remedies > Injunctions > Preliminary & Temporary Injunctions
287,HN8[,Civil Procedure > Remedies > Injunctions > Preliminary & Temporary Injunctions
287,HN9[,"Constitutional Law > Substantive Due Process > Scope
Criminal Law & Procedure > ... > Vehicular Crimes > License Violations > General Overview
Governments > State & Territorial Governments > Licenses"
287,HN10[,"Constitutional Law > ... > Fundamental Rights > Procedural Due Process > Scope of Protection
Criminal Law & Procedure > Sentencing > Fines
Governments > State & Territorial Governments > Licenses"
288,HN11[,"Antitrust & Trade Law > Regulated Industries > Energy & Utilities > State Regulation
Civil Rights Law > ... > Elements > Color of State Law > General Overview
Antitrust & Trade Law > Regulated Industries > Energy & Utilities > General Overview"
288,HN12[,Civil Rights Law > ... > Elements > Color of State Law > General Overview
288,HN13[,"Civil Rights Law > ... > Elements > Color of State Law > General Overview
Governments > State & Territorial Governments > Licenses"
288,HN14[,"Civil Rights Law > ... > Elements > Color of State Law > General Overview
Constitutional Law > ... > Fundamental Rights > Procedural Due Process > Scope of Protection"
288,HN15[,"Constitutional Law > Congressional Duties & Powers > Necessary & Proper Clause
Governments > Legislation > Enactment
43 Cal. 3d 1217, *1217; 1987 Cal. LEXIS 446, **1"
289,HN16[,Constitutional Law > Congressional Duties & Powers > Necessary & Proper Clause
289,HN17[,"Constitutional Law > ... > Fundamental Rights > Procedural Due Process > Scope of Protection
Constitutional Law > Separation of Powers"
309,Core Terms,"mergers, Cartwright Act, refiners, crude oil, common law, acquisition, Antitrust, Sherman Act, attorney general, 
consent order, anti trust law, regulation, preempted, Clayton Act, firms, interstate, effects, cases, state law, 
interstate commerce, combinations, commerce clause, pipeline, anticompetitive, purposes, parties, oil, preemption, 
marketing, italics"
309,Headnotes,"Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Cartels & Horizontal Restraints > General 
Overview
Civil Procedure > ... > Relief From Judgments > Grounds for Relief from Final Judgment, Order or 
Proceeding > Void Judgments"
,,
310,HN1[,"Page 2 of 46
 
Governments > Legislation > Interpretation"
310,HN2[,Mergers & Acquisitions Law > Antitrust > Antitrust Statutes > Clayton Act
310,HN3[,"Antitrust & Trade Law > Sherman Act > General Overview
Mergers & Acquisitions Law > Antitrust > Antitrust Statutes > Clayton Act
Mergers & Acquisitions Law > Antitrust > Antitrust Statutes > General Overview
Mergers & Acquisitions Law > General Overview
Mergers & Acquisitions Law > Antitrust > General Overview"
310,HN4[,"Antitrust & Trade Law > Public Enforcement > State Civil Actions
Mergers & Acquisitions Law > Antitrust > Antitrust Statutes > Clayton Act
Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Cartels & Horizontal Restraints > General 
Overview
Mergers & Acquisitions Law > Antitrust > General Overview"
310,HN5[,"Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Cartels & Horizontal Restraints > General 
Overview
46 Cal. 3d 1147, *1147; 762 P.2d 385, **385; 252 Cal. Rptr. 221, ***221; 1988 Cal. LEXIS 243, ****1"
311,HN6[,Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
355,Core Terms,"Cartwright Act, Practices, Unfair, exemption, cause of action, insurance industry, antitrust, counts, remedies, 
dictum, insurance business, regulation, superseded, insurers, insurance commissioner, insurance company, trade 
practice, defendants', displace, unfair competition, civil liability, provisions, demurrers, brokers, unfair business 
practice, absolve, relieve, unfair trade practice, specific provision, title company"
355,Headnotes,"Civil Procedure > Appeals > General Overview
Civil Procedure > Pleading & Practice > Pleadings > General Overview"
,,
355,HN1[,Insurance Law > Industry Practices > General Overview
356,HN2[,"Page 2 of 24
 
Insurance Law > Industry Practices > General Overview"
356,HN3[,Governments > Legislation > Interpretation
356,HN4[,Evidence > Judicial Notice > General Overview
356,HN5[,"Governments > Legislation > Interpretation
Governments > Legislation > General Overview"
356,HN6[,Insurance Law > Industry Practices > General Overview
357,HN7[,"Page 3 of 24
 
Antitrust & Trade Law > Exemptions & Immunities > McCarran-Ferguson Act Exemption
Business & Corporate Compliance > ... > Industry Practices > Federal Regulations > Antitrust Regulations
Insurance Law > Industry Practices > General Overview"
357,HN8[,Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
379,Core Terms,"discounts, sellers, purchasers, retailers, competitors, buyers, chains, unfair practice, restitution, injunction, destroy 
the competition, price discrimination, wholesalers, allowance, antitrust, horizontal, vertical, distributors, prices, 
secondary, unearned, secret, unfair competition, purposes, locality discrimination, competitive injury, fair trade, 
Robinson-Patman Act, discriminatory, monopoly"
379,Headnotes,"Civil Procedure > ... > Pleadings > Amendment of Pleadings > Leave of Court
Civil Procedure > ... > Responses > Defenses, Demurrers & Objections > Motions to Dismiss
Civil Procedure > Appeals > Standards of Review"
,,
379,HN1[,Torts > Business Torts > Unfair Business Practices > General Overview
380,HN2[,"Page 2 of 25
 
Governments > Legislation > Interpretation
Torts > Business Torts > Unfair Business Practices > General Overview"
380,HN3[,"Antitrust & Trade Law > Robinson-Patman Act > Claims
Torts > Business Torts > Unfair Business Practices > General Overview"
380,HN4[,"Governments > Legislation > Interpretation
Torts > Business Torts > Unfair Business Practices > General Overview"
380,HN5[,"Governments > Legislation > Statutory Remedies & Rights
Torts > Business Torts > Unfair Business Practices > General Overview"
380,HN6[,"Antitrust & Trade Law > Robinson-Patman Act > Claims
Torts > Business Torts > Unfair Business Practices > General Overview
14 Cal. 4th 1247, *1247; 931 P.2d 290, **290; 61 Cal. Rptr. 2d 112, ***112; 1997 Cal. LEXIS 405, ****1"
381,HN7[,Governments > Legislation > Interpretation
381,HN8[,"Governments > Legislation > Statutory Remedies & Rights
Torts > Business Torts > Unfair Business Practices > General Overview"
381,HN9[,"Governments > Legislation > Statutory Remedies & Rights
Torts > Business Torts > Unfair Business Practices > General Overview"
404,Core Terms,"Cartwright Act, attorney general, district attorney, political subdivision, subdivision, antitrust, state attorney general, 
antitrust action, civil action, proceedings, public agency, authorizes, powers, entities, antitrust violation, violations, 
bring an action, multicounty, italics, class action, lawsuit, federal court, effects, anti trust law, suits, government 
entity, contends, appears, board of supervisors, legislative history"
404,Headnotes,"Antitrust & Trade Law > ... > US Department of Justice Actions > Civil Actions > Divestiture
Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview"
,,
404,HN1[,"Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
Antitrust & Trade Law > Public Enforcement > State Civil Actions
Antitrust & Trade Law > Public Enforcement > US Department of Justice Actions > Investigations"
405,HN2[,"Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
Antitrust & Trade Law > Public Enforcement > State Civil Actions"
405,HN3[,Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
405,HN4[,Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
405,HN5[,Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
406,HN6[,"Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
Antitrust & Trade Law > Public Enforcement > State Civil Actions"
406,HN7[,"Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
Antitrust & Trade Law > Public Enforcement > State Civil Actions
Antitrust & Trade Law > Public Enforcement > US Department of Justice Actions > General Overview
Antitrust & Trade Law > ... > US Department of Justice Actions > Civil Actions > General Overview"
406,HN8[,"Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
Civil Procedure > Settlements > Settlement Agreements > General Overview
Business & Corporate Compliance > ... > Contracts Law > Types of Contracts > Settlement Agreements"
407,HN9[,Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
407,HN10[,Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
407,HN11[,"Antitrust & Trade Law > Regulated Practices > Price Fixing & Restraints of Trade > General Overview
Governments > Legislation > Interpretation
Governments > Legislation > General Overview"
407,HN12[,"Governments > Local Governments > Claims By & Against
Governments > State & Territorial Governments > General Overview"
408,HN13[,"Page 5 of 19
 
Governments > Local Governments > Claims By & Against"
423,Core Terms,"below-cost, sales, unfair competition, prices, competitors, Cellular, unfair, anti trust law, consumers, cellular service, 
unfair practice, destroy the competition, compete, cellular telephone, seller, predatory, injure a competitor, 
deceptive, courts, profits, practices, court of appeals, cellular phone, violations, telephone, selling, retail, business 
practice, loss leader, cause of action"
423,Headnotes,Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
,,
423,HN1[,Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
424,HN2[,"Page 2 of 40
 
Torts > Intentional Torts > Defenses > Intent"
424,HN3[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Business & Corporate Compliance > ... > Types of Commercial Transactions > Sales of Goods > General 
Overview"
424,HN4[,Governments > Legislation > Interpretation
424,HN5[,Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
424,HN6[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Business & Corporate Compliance > ... > Federal Unfair Competition Law > False Advertising > Elements of 
False Advertising
Trademark Law > ... > Federal Unfair Competition Law > False Advertising > General Overview"
425,HN7[,Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
425,HN8[,"Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
Criminal Law & Procedure > ... > Homicide, Manslaughter & Murder > Murder > General Overview"
425,HN9[,Constitutional Law > The Judiciary > Jurisdiction > General Overview
425,HN10[,Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
425,HN11[,Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
425,HN12[,Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > General Overview
463,Core Terms,"summary judgment, petroleum company, cause of action, unlawful conspiracy, present evidence, new trial, 
conspiracy, prima facie, gasoline, superior court, burden of production, material fact, trier of fact, burden of 
persuasion, Cartwright Act, collusively, reasonable trier of fact, burden of proof, declarations, decisions, petroleum, 
preponderance of evidence, unfair competition, matter of law, defendants', superior court's order, entitled to 
judgment, pleadings, pricing, triable issue of material"
463,Headnotes,Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > General Overview
,,
464,HN1[,"Page 2 of 42
 
Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > General Overview"
464,HN2[,"Civil Procedure > ... > Summary Judgment > Opposing Materials > General Overview
Evidence > Types of Evidence > Documentary Evidence > Affidavits
Civil Procedure > ... > Discovery > Methods of Discovery > General Overview
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
Civil Procedure > ... > Summary Judgment > Burdens of Proof > Movant Persuasion & Proof
Civil Procedure > Judgments > Summary Judgment > Evidentiary Considerations
Civil Procedure > ... > Summary Judgment > Supporting Materials > General Overview
Evidence > Judicial Notice > General Overview"
464,HN3[,"Civil Procedure > ... > Summary Judgment > Supporting Materials > General Overview
Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > General Overview"
465,HN4[,"Civil Procedure > ... > Summary Judgment > Supporting Materials > General Overview
Civil Procedure > ... > Summary Judgment > Motions for Summary Judgment > General Overview
Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > General Overview"
465,HN5[,"Civil Procedure > ... > Discovery > Methods of Discovery > General Overview
Civil Procedure > ... > Summary Judgment > Motions for Summary Judgment > General Overview
Civil Procedure > ... > Summary Judgment > Opposing Materials > General Overview
Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > General Overview
Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > Genuine Disputes"
465,HN6[,Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
465,HN7[,"Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
25 Cal. 4th 826, *826; 24 P.3d 493, **493; 107 Cal. Rptr. 2d 841, ***841; 2001 Cal. LEXIS 3758, ****1"
466,HN8[,"Civil Procedure > Judgments > Summary Judgment > Evidentiary Considerations
Evidence > Burdens of Proof > Preponderance of Evidence
Civil Procedure > Judgments > Summary Judgment > General Overview
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > Materiality of Facts"
466,HN9[,"Civil Procedure > ... > Summary Judgment > Burdens of Proof > Movant Persuasion & Proof
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview"
466,HN10[,Antitrust & Trade Law > Sherman Act > General Overview
467,HN11[,"Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > Genuine Disputes
Criminal Law & Procedure > ... > Inchoate Crimes > Conspiracy > Elements
Evidence > Burdens of Proof > Allocation
Antitrust & Trade Law > Sherman Act > General Overview
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
Criminal Law & Procedure > ... > Inchoate Crimes > Conspiracy > General Overview
Evidence > Burdens of Proof > General Overview"
467,HN12[,"Antitrust & Trade Law > Regulated Industries > Communications > Sherman Act
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
Evidence > Inferences & Presumptions > Inferences
Antitrust & Trade Law > Sherman Act > General Overview
Evidence > Inferences & Presumptions > General Overview"
468,HN13[,"Page 6 of 42
 
Antitrust & Trade Law > Sherman Act > General Overview
Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > General Overview"
468,HN14[,"Antitrust & Trade Law > Sherman Act > General Overview
Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > General Overview
Antitrust & Trade Law > Regulated Industries > Communications > Sherman Act"
468,HN15[,Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
468,HN16[,Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
469,HN17[,"Civil Procedure > ... > Summary Judgment > Opposing Materials > General Overview
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
Civil Procedure > ... > Summary Judgment > Burdens of Proof > Movant Persuasion & Proof"
469,HN18[,Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
469,HN19[,"Civil Procedure > ... > Summary Judgment > Burdens of Proof > Movant Persuasion & Proof
Evidence > Burdens of Proof > Allocation
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview"
469,HN20[,"Civil Procedure > ... > Summary Judgment > Opposing Materials > General Overview
Evidence > Burdens of Proof > Burden Shifting
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
Evidence > Burdens of Proof > General Overview
Evidence > Burdens of Proof > Allocation
25 Cal. 4th 826, *826; 24 P.3d 493, **493; 107 Cal. Rptr. 2d 841, ***841; 2001 Cal. LEXIS 3758, ****1"
470,HN21[,"Civil Procedure > ... > Summary Judgment > Opposing Materials > General Overview
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview"
470,HN22[,"Civil Procedure > Judgments > Summary Judgment > Evidentiary Considerations
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > General Overview
Evidence > Burdens of Proof > Preponderance of Evidence"
470,HN23[,Antitrust & Trade Law > Public Enforcement > State Civil Actions
470,HN24[,"Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
25 Cal. 4th 826, *826; 24 P.3d 493, **493; 107 Cal. Rptr. 2d 841, ***841; 2001 Cal. LEXIS 3758, ****1"
471,HN25[,"Antitrust & Trade Law > Public Enforcement > State Civil Actions
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
Civil Procedure > Judgments > Summary Judgment > General Overview"
471,HN26[,"Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
Civil Procedure > Judgments > Summary Judgment > General Overview"
472,HN27[,"Page 10 of 42
 
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
Civil Procedure > Judgments > Summary Judgment > General Overview"
472,HN28[,"Civil Procedure > Judgments > Summary Judgment > Evidentiary Considerations
Evidence > Judicial Notice > General Overview
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview
Civil Procedure > ... > Summary Judgment > Supporting Materials > General Overview"
472,HN29[,"Civil Procedure > Judgments > Summary Judgment > Evidentiary Considerations
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview"
472,HN30[,"Civil Procedure > ... > Summary Judgment > Opposing Materials > General Overview
Antitrust & Trade Law > Public Enforcement > State Civil Actions
Civil Procedure > ... > Pretrial Judgments > Nonsuits > General Overview
Civil Procedure > Judgments > Summary Judgment > General Overview
25 Cal. 4th 826, *826; 24 P.3d 493, **493; 107 Cal. Rptr. 2d 841, ***841; 2001 Cal. LEXIS 3758, ****1"
473,HN31[,"Civil Procedure > Judgments > Summary Judgment > Evidentiary Considerations
Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > General Overview
Civil Procedure > ... > Summary Judgment > Entitlement as Matter of Law > Materiality of Facts"
473,HN32[,"Civil Procedure > ... > Pretrial Judgments > Nonsuits > General Overview
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview"
473,HN33[,"Antitrust & Trade Law > Public Enforcement > State Civil Actions
Civil Procedure > Judgments > Summary Judgment > Evidentiary Considerations
Evidence > Inferences & Presumptions > Inferences
Civil Procedure > ... > Summary Judgment > Burdens of Proof > General Overview"
