頁碼,內容類型,內容
628,Counsel,"Counsel:  [**1]  John Sirignano, Jr., Edward J. Harrison, and John M. O'Donnell, Attys., Dept. of Justice, 
Washington, D. C., for plaintiff. 
Schwartz & Frohlich, Arthur H. Schwartz, Stuart G. Schwartz, Davis, Polk, Wardwell, Sunderland & Kiendl, 
Theodore Kiendl, Taggart Whipple, Henry L. King, Richard H. Pershan and Roland W. Donnem, New York City, for 
defendants Columbia Pictures Corp. and Screen Gems Inc. 
25 F.R.D. 497, *497; 1960 U.S. Dist. LEXIS 5217, **5217

 
Daniel Glass, New York City, Gen. Counsel for Screen Gems Inc. 
Adolph Schimel, Harold Lasser, New York City, for Universal Pictures Co., Inc."
628,Opinion by,Opinion by: HERLANDS
639,Counsel,"Counsel: Herbert A. Bergson and William J. Hughes, Jr. argued the cause for the Maryland and Virginia Milk 
Producers Association, Inc.  With them on the brief were Daniel J. Freed, Howard Adler, Jr. and Daniel H. Margolis.
Philip Elman argued the cause for the United States.  On the brief were Solicitor General Rankin, Acting Assistant 
Attorney General Bicks, Charles H. Weston, Irwin A. Seibel and Joseph J. Saunders."
640,Judges,"Judges: Warren, Black, Frankfurter, Douglas, Clark, Harlan, Brennan, Whittaker, Stewart 
362 U.S. 458, *458; 80 S. Ct. 847, **847; 4 L. Ed. 2d 880, ***880; 1960 U.S. LEXIS 1864, ****1"
640,Opinion by,Opinion by: BLACK
648,Counsel,"Counsel: Earl Jay Gratz,  for appellants. 
Michael H. Egnal,  for appellees."
648,Judges,"Judges: Before JONES, C.J., BELL, MUSMANNO, JONES, COHEN, BOK and McBRIDE, JJ."
648,Opinion by,Opinion by: COHEN
656,Counsel,"Counsel: David Previant, Robert C. Knee, Bruce Laybourne and David Leo Uelmen for petitioners.
Bernard J. Roetzel and Charles R. Iden for respondents."
656,Judges,"Judges: Warren, Black, Douglas, Clark, Harlan, Brennan, Whittaker; Frankfurter and Stewart took no part in the 
consideration or decision of this case."
656,Opinion by,Opinion by: PER CURIAM
658,Counsel,"Counsel:  [**1]  Harold C. Faulkner, Melvin, Faulkner, Sheehan & Wiseman, San Francisco, Cal., for appellant. 
Robert A. Bicks, Acting Asst. Atty. Gen., Lyle L. Jones, Don H. Banks, Gilbert Pavlovsky, Luzerne E. Hufford, Jr., 
Attys., Dept. of Justice, San Francisco, Cal., for appellee."
658,Judges,"Judges: Before POPE, BARNES and MERRILL, Circuit Judges.  
279 F.2d 128, *128; 1960 U.S. App. LEXIS 4475, **4475"
658,Opinion by,Opinion by: BARNES
667,Counsel,"Counsel:  [**1]  Lester Lewis Jay, New York City, for plaintiffs. 
184 F. Supp. 21, *21; 1960 U.S. Dist. LEXIS 5118, **5118

 
Rosenman, Goldmark, Colin & Kaye, New York City, Asa D. Sokolow, New York City, of counsel, for all defendants 
except defendant Leonid Tankel, d/b/a General Stamp Co."
667,Opinion by,Opinion by: DIMOCK
673,Counsel,"Counsel:  [**1]  Joseph J. Saunders, George Miron, John C. Danielson, Washington, D.C., Department of Justice, 
for the Government. 
Charles F. Warren, Leonard James, Graham, James & Rolph, Washington, D.C., for States Marine Lines, Fred 
Olsen Line, Hamburg-American Line, Anglo Canadian Shipping Co., Ltd., Moller Steamship Company, Maersk Line 
Agency, Ivaran Lines, Overseas Shipping Co., Western Canada Steamship Co., Balfour Guthrie & Co., Holland-
American Line, East Asiatic Co., North German Lloyd Italian Line, Blue Star Line, Dimond and Co., and others. 
186 F. Supp. 298, *298; 1960 U.S. Dist. LEXIS 5101, **5101

 
Wharton Poor, Haight, Gardner, Poor & Havens, New York City, for Maersk Line, Moller Steamship Co., Inc., 
Maersk Line Agency. 
Morton Zuckerman, Dunn & Zuckerman, New York City, for Iino Kaium Kaisha, Ltd. 
Burton H. White, New York City, for N. V. Stoomvaart Maatschappij (Nederland) and Koninklijke Rotterdamsche, 
Lloyd N. V. under joint service name Ned-Lloyd Line and Java Pacific Line, Inc. 
George Yamaoka, Edwin Longcope, New York City, Morton Liftin, Washington, D.C., Hill, Betts & Nash, New York 
City, for Daido Kaisen Kaisha, Ltd., Kawasaki Kisen Kaisha, Ltd., Mitsui S.S. Co., Ltd., Nippon Yusen Kaisha, Ltd., 
Norton, Lilly & Co., Inc.  [**2]  , Osaka Shoshen Kaisha, Ltd., Wm. J. Rountree Co., Inc., Yamashita S.S. Co., Ltd. 
Wharton Poor, New York City, for Ivaran Lines, Moller S.S. Co., Maersk Line. 
Leonard G. James, San Francisco, Cal., for States Marine Lines, Fred Olsen Line, Hamburg-American Line and 
others. 
Paul D. Page, Jr., Washington, D.C., for N. V. Stoomvaart Maatschappij (Nederland), and Koninklijke 
Rotterdamsche, Lloyd N. V. and Java Pacific Line, Inc. 
Burlingham, Hupper & Kennedy, Washington, D.C., for Trans-Pacific Transp. Co., N. V. Stoomvaart Maatschappij 
Nederland, Koninklijke Rotterdamsche, Lloyd N. V. Java Pacific Line, Inc."
674,Opinion by,Opinion by: WALSH
696,Counsel,"Counsel:  [**1]  Lee A. Freeman, John Paul Stevens, and Thomas C. McConnell, Chicago, Ill., for Parmelee 
Transp. Co. Albert J. Meserow, Jerome F. Dixon and Theodore J. Isaacs, Chicago, Ill., for John L. Keeshin & 
Railroad Transfer Service, Inc. Noah Walker, M. A. Garvey and D. J. Parker, Chicago, Ill., for Howard E. Simpson & 
B. & O.R.R. Joseph H. Wright, Herbert J. Deany and Robert S. Kirby, Illinois Central R.R. Co., Chicago, Ill., for 
Wayne A. Johnson & Ill. Central R.R. Robert H. Bierma and M. J. Haberkorn, Chicago, Ill., for Penn. R.R. Marvin A. 
Jersild and Charles I. Hopkins, Jr., Chicago, Ill., for Marvin J. Keating & New York Central R.R. F. O. Steadry and 
Edward Warden, Chicago, Ill., for Paul E. Feucht & Chicago & N.W. Ry. Co. Thompson, Raymond, Mayer, Jenner & 
Bloomstein, Floyd E. Thompson, Albert E. Jenner, Jr., and Philip W. Tone, Chicago, Ill., for H. E. Simpson, P. E. 
Feucht, W. A. Johnson, F. G. Gurley, A. T. & S. Fe Rwy., B. & O.R.R. Co., Chgo. & N.W. Rwy. Co., I.C.R.R. & 
186 F. Supp. 533, *533; 1960 U.S. Dist. LEXIS 5284, **5284

 
Penn. R.R. Co. Floyd J. Stuppi, Chicago, Ill., for A.T. & S. Fe R.R. Joseph C. Owens, Chicago, Ill., for Hugh W. 
Cross. Amos M. Mathews, Chicago, Ill., for H. B. Siddall."
696,Opinion by,Opinion by: MINER
710,Counsel,"Counsel:  [**1]  Alan B. Hobbes, Asst. Gen. Counsel, Daniel J. McCauley, Jr., John W. Carter, Jr., Miles J. Brown, 
Attys., Washington, D.C., for Federal Trade Commission. 
Evans, McLaren, Lane, Powell & Beeks, W. Byron Lane, Martin P. Detels, Jr., Seattle, Wash., for respondent."
710,Judges,"Judges: Before BONE, HAMLEY and HAMLIN, Circuit Judges."
710,Opinion by,Opinion by: HAMLEY
715,Counsel,"Counsel:  [**1]  Milton, McNulty & Augelli, by Charles J. Milton and Allan H. Klinger, Jersey City, N.J., for plaintiff. 
Pitney, Hardin & Ward, by Donald B. Kipp, Newark, N.J., for American Can Co. 
Stryker, Tams & Horner, by Emory C. Risley, Newark, N.J., for Metal & Thermit Corp. 
Clapp & Eisenberg, by Alfred C. Clapp, Newark, N.J., for C.J. Beasley."
715,Opinion by,Opinion by: HARTSHORNE
723,Counsel,"Counsel:  [**1]  Ross C. Fisher, Herman F. Selvin, Los Angeles, Cal., Thomas C. Strachan, Jr., Frank F. Fowle, 
Melville C. Williams, Chicago, Ill.  (Farrand, Fisher & Farrand, Los Angeles, Cal., Loeb & Loeb, Los Angeles, Ca., 
Pope & Ballard, Chicago, Ill., of counsel), for appellants. 
William C. Dixon, Los Angeles, Cal., Holmes Baldridge, Chicago, Ill. (Harry M. Irwin, Los Angeles, cal., of counsel), 
for appellee."
723,Judges,"Judges: Before STEPHENS, BARNES and MERRILL, Circuit Judges."
723,Opinion by,Opinion by: BARNES
753,Opinion by,Opinion by:  [*1]  WYZANSKI
755,Counsel,"Counsel:  [**1]  Chester D. Ward, Jr., Spartanburg, S.C., for appellants. 
James C. Wilson, Kansas City, Mo., and Alfred F. Burgess, Greenville, S.C., (Louis L. Poplinger, Kansas City, Mo., 
and Wyche, Burgess & Wyche, Greenville, S.C., on the brief) for appellee."
755,Judges,"Judges: Before SOBELOFF, Chief Judge, and SOPER and HAYNSWORTH, Circuit Judges."
755,Opinion by,Opinion by: PER CURIAM
757,Opinion by,Opinion by:  [*1]  SWEENEY
761,Counsel,"Counsel:  [**1]  Louis G. Greenfield and Sidney W. Rothstein, New York City, for plaintiff. 
Max L. Rosenstein, Newark, N. J., for defendants, Genser-Forman, Inc., and Lawrence Forman; Milton Eisen, New 
York City, Associate Counsel."
761,Opinion by,Opinion by: ABRUZZO
764,Counsel,"Counsel:  [**1]  Arthur Howard Bloomberg, Boston Mass., with whom Phister & Judge, Boston, Mass., was on 
brief, for Union Leader Corp. 
Robert H. Goldman, Lowell, Mass., with whom Frank Goldman, Lowell, Mass., Joseph F. Bacigalupo, Lawrence, 
Mass., and John J. Ryan, Jr., Haverhill, Mass., were on brief, for Haverhill Gazette Co. and others. 
John F. Groden, Charles C. Worth, and Withington, Cross, Park & McCann, Boston, Mass., on brief submitted by 
Phillip S. Weld and Essex County Newspapers, Inc."
765,Judges,"Judges: Before GOODRICH, HARTIGAN and ALDRICH, Circuit Judges."
765,Opinion by,Opinion by: ALDRICH
774,Opinion by,Opinion by:  [*1]  SWEENEY
781,Counsel,"Counsel:  [**1]  Bert W. Levit, Victor B. Levit, Long & Levit, San Francisco, Cal., for appellant. 
286 F.2d 803, *803; 1960 U.S. App. LEXIS 3035, **3035

 
Daniel J. McCauley, Jr., Gen. Counsel, Alan B. Hobbes, Asst. Gen. Counsel, Carleton A. Harkrader, Washington, 
D.C., Atty., for Federal Trade Commission."
781,Judges,"Judges: Before CHAMBERS, HAMLEY and HAMLIN, Circuit Judges."
781,Opinion by,Opinion by: HAMLEY
792,Counsel,"Counsel: Milton H. Altman and Lipschultz, Altman, Geraghty & Mulally, for appellant. 
Walter F. Mondale, Attorney General, Sydney Berde, Deputy Attorney General, and John H. Sandor, Special 
Assistant Attorney General, for respondent. 
C. Donald Peterson and Howard, Peterson, LeFevere, Lefler & Haertzen, for Red Owl Stores, Inc., amicus curiae."
792,Judges,"Judges: Knutson, Justice.  Loevinger, Justice (dissenting).  Murphy, Justice, concur with the dissenting opinion of 
Mr. Justice Loevinger."
792,Opinion by,Opinion by: KNUTSON
805,Opinion by,Opinion by:  [*1]  BURKE
811,Counsel,"Counsel:  [**1]  Eugene D. Tyler, Hammond, Ind., Edward J. Calihan, Jr., Chicago, Ill., Albert H. Gavit, Gary, Ind., 
for appellants. 
Donald L. Hardison, Atty., U.S. Dept. of Justice, Washington, D.C., Earl A. Jinkinson, Chicago, Ill., Robert A. Bicks, 
Asst. Atty. Gen., Joseph A. Prindaville, Jr., Harold E. Baily Chicago, Ill., Richard A. Solomon, Attys., Dept. of 
Justice, Washington, D.C., for appellee."
811,Judges,"Judges: Before SCHNACKENBERG, KNOCH and CASTLE, Circuit Judges."
811,Opinion by,Opinion by: CASTLE
816,Counsel,"Counsel:  [**1]  Sidney Pepper, New York City, H. Fred Gober, Atlanta, Ga., Arnall, Golden & Gregory, Atlanta, 
Ga., DeWitt, Pepper & Howell New York City., for appellants. 
Griffin B. Bell, Atlanta, Ga., M. Hardeman Blackshear, Jr., Spalding, Sibley, Troutman, Meadow & Smith, Atlanta, 
Ga., of counsel, for appellee."
816,Judges,"Judges: Before JONES and BROWN, Circuit Judges, and CARSWELL, District Judge."
816,Opinion by,Opinion by: CARSWELL
822,Counsel,"Counsel:  [**1]  L. Gene Worsham of Howell, Price & Worsham, Little Rock, Ark., for plaintiffs. 
Dan Felts and J. Malcolm Robinson, Austin, Tex., Phillip Carroll of Rose, Meek, House, Barron & Nash, Little Rock, 
Ark., for defendants."
822,Opinion by,Opinion by: HENLEY
829,Counsel,"Counsel:  [**1]  Dudley K. Wright, Santa Ana, Cal., for appellant. 
Rollin L. McNitt and Edythe Jacobs, Los Angeles, Cal., for appellees."
829,Judges,"Judges: Before CHAMBERS, BARNES and JERTBERG, Circuit Judges."
829,Opinion by,Opinion by: JERTBERG; PER CURIAM.
841,Counsel,"Counsel:  [**1]  William P. Rogers, Atty. Gen., Edward R. Kenney, E. Riggs McConnell, Herbert F. Peters, Jr., 
Washington, D.C. Joseph H. Shortell, Trial Attys., Dept. of Justice, Juneau, Alaska, for plaintiff. 
Cahill, Gordon, Reindel & Ohl, New York City, for defendant W. R. Grace and Co.; Lawrence McKay, William E. 
Hegarty, Raymond L. Falls, Jr., New York City, of counsel. 
Cleary, Gottlieb, Friendly & Hamilton, New York City, for defendant Pan American World Airways, Inc.; James W. 
Lamberton, New York City, John K. Mallory, Jr., Washington, D.C., David W. Peck, Edward A. Woolley, New York 
City, of counsel. 
White & Case, New York City, for defendant Pan American-Grace Airways, Inc.; Thomas Kiernan, Thomas Leary, 
Lowell Wadmond, New York City, of counsel."
841,Opinion by,Opinion by: MURPHY
874,Counsel,"Counsel: Phillips, Mahoney, Lytle, Yorkey & Letchworth (Alexander C.  Cordes of counsel), for plaintiff.
Raichle, Moore, Banning & Weiss (Ralph L. Halpern of counsel), for Pease Oil Company and others, defendants."
874,Judges,"Judges: Matthew J. Jasen, J."
874,Opinion by,Opinion by: JASEN
880,Counsel,"Counsel:  [**1]  Austin, Burns, Appell & Smith, New York City, for plaintiff.  Blackwell Smith, New York City, Arnold, 
Fortas & Porter, Thurman Arnold, Ernest Leff, Washington, D. C., of counsel. 
Davis, Polk, Wardwell, Sunderland & Kiendl, New York City, for defendants.  Hal F. Reynolds, Ralph M. Carson, 
New York City, of counsel."
880,Opinion by,Opinion by: LEVET
893,Counsel,"Counsel:  [**1]  Mr. William M. Bennett, San Francisco, Cal., for petitioner. 
Mr. Arthur H. Fribourg, Atty., Federal Power Commission, with whom Mr. John C. Mason, Gen. Counsel, Federal 
Power Commission, Mr. Howard E. Wahrenbrock, Solicitor, Federal Power Commission, and Mr. Robert L. Russell, 
Asst. Gen. Counsel, Federal Power Commission, were on the brief, for respondent. 
Messrs. Charles V. Shannon, Washington, D.C., and Arthur H. Dean, New York City, with whom Mr. Stanley M. 
Morley, Washington, D.C., was on the brief, for intervenor. 
Mr. Richard A. Solomon, Atty., Dept. of Justice, with whom Mr. George D. Reycraft, Atty., Dept. of Justice, was on 
the brief, for the United States of America, as amicus curiae."
893,Judges,"Judges: Before MR. JUSTICE BURTON, retired,* and PRETTYMAN and FAHY, Circuit Judges."
893,Opinion by,"Opinion by: PRETTYMAN 
* Sitting by designation pursuant to Sec. 294(a), Title 28, U.S.Code.
296 F.2d 348, *348; 1961 U.S. App. LEXIS 4965, **4965"
901,Counsel,"Counsel: Barrow, Bland & Rehmet, of Houston, Spruiell, Lowry, Potter, Lasater & Guinn, of Tyler, for petitioners. 
Goodwin & Cavin, of Tyler, for respondent."
901,Judges,Judges: Mr. Justice Greenhill delivered the opinion of the Court.
901,Opinion by,Opinion by: GREENHILL
907,Counsel,"Counsel:  [**1]  Robert B. Hummel, Frank B. Moore, John D. Shaw, Antitrust Div. Dept. of Justice, Cleveland, Ohio, 
for plaintiff. 
Robert W. Wheeler and John H. Watson, Jr., M. B. & H. H. Johnson, law firm, Cleveland, Ohio, for defendant."
907,Opinion by,Opinion by: KALBFLEISCH
930,Counsel,"Counsel:  [**1]  Joseph L. Alioto, San Francisco, Cal., George Slaff, Los Angeles, Cal., Maxwell Keith, San 
Francisco, Cal., for plaintiff. 
Arthur B. Dunne, San Francisco, Cal., Frederick W. R. Pride, New York City, Bennett W. Priest, Los Angeles, Cal., 
for Fox defendants."
930,Judges,"Judges: Before decision, Judge Murphy died.  The cause was reassigned."
930,Opinion by,Opinion by: HARRIS
950,Counsel,"Counsel: John F. Davis argued the cause for the United States.  With him on the briefs were former Solicitor 
General Rankin, Solicitor General Cox, Acting Assistant Attorney General Bicks, Acting Assistant Attorney [****5]  
General Kirkpatrick, Philip Elman, Charles H. Weston and Bill G. Andrews.
Hugh B. Cox argued the cause for E. I. du Pont de Nemours & Co., appellee.  With him on the brief were John Lord 
O'Brian, Charles A. Horsky, Daniel M. Gribbon, Nestor S. Foley and Alvin Friedman.
Robert L. Stern argued the cause for General Motors Corp., appellee.  With him on the brief were Leo F. Tierney, 
Bryson P. Burnham, Henry M. Hogan and Robert A. Nitschke.
Wilkie Bushby argued the cause for Christiana Securities Co. et al., appellees.  With him on the brief was Philip C. 
Scott.
Briefs of amici curiae, urging affirmance, were filed by Andrew J. Dallstream and Manuel E. Cowen for du Pont and 
General Motors shareholders, respectively, and by Joseph M. Proskauer and Harold H. Levin for Clara M. Blum et 
al."
950,Judges,"Judges: Warren, Black, Frankfurter, Douglas, Brennan, Whittaker, Stewart; Clark and Harlan took no part in the 
consideration or decision of this case."
950,Opinion by,Opinion by: BRENNAN
978,Counsel,"Counsel:  [**1]  Dickstein & Shapiro, James M. Earnest, Washington, D. C., Margolis & McTernan, and A. L. Wirin, 
Los Angeles, Cal., for plaintiffs. 
Royall, Koegel & Rogers, Washington, D. C., for defendants."
978,Opinion by,Opinion by: WALSH
983,Counsel,"Counsel:  [**1]  Netter & Netter, New York City, Gen. Counsel, for plaintiffs, Edward A. Rothenberg, Henry L. 
Bayles, Abbott Gould, New York City, of counsel. 
Frank H. Gordon, New York City, for defendant E. I. du Pont de Nemours & Co., Charles A. Rittenhouse, III, Irving 
Shapiro, Wilmington, Del., of counsel, and Covington & Burling, Washington, D. C., Charles A. Horsky, Alvin 
Friedman, and Henry Sailer, Washington, D. C., of counsel. 
George A. Brooks, New York City, for defendant Gen. Motors Corp., Henry N. Hogan, Detroit, Mich., and Edward B. 
Wallace, New York City, of counsel."
983,Opinion by,Opinion by: METZNER
984,Counsel,"Counsel:  [**1]  Myron N. Krotinger, Cleveland, Ohio (M. Alfred Roemisch, Herbert A. Rosenthal, Myron N. 
Krotinger, of Lane, Krotinger & Santora, Cleveland, Ohio, on the brief), for appellant. 
Charles W. Sellers, Cleveland, Ohio (Andrew C. Hartzell, Jr., of Thompson, Hine & Flori, Cleveland, Ohio, on the 
brief), for appellee."
984,Judges,"Judges: Before MILLER, Chief Judge, and WEICK and O'SULLIVAN, Circuit Judges."
984,Opinion by,"Opinion by: WEICK 
293 F.2d 802, *802; 1961 U.S. App. LEXIS 3903, **3903"
993,Counsel,"Counsel:  [**1]  Henry A. Frye, Philadelphia, Pa., H. P. Osborne, Jr., Jacksonville, Fla., Leonard J. Emmerglick, 
Washington, D.C., Richard L. Freeman, Philadelphia, Pa., Perlman, Lyons & Emmerglick, Washington, D.C., 
Moffett, Frye & Leopold, Philadelphia, Pa., Osborne, Copp, Markham & Ehrlich, Jacksonville, Fla., of counsel, for 
petitioner. 
James E. Corkey, Asst. Gen. Counsel, Alan B. Hobbes, Francis C. Mayer, Washington, D.C., Daniel J. McCauley, 
Jr., General Counsel, Ralph S. Cunningham, Jr., Attorneys for Federal Trade Commission, Cambridge, Mass., for 
respondent."
993,Judges,"Judges: Before JONES, BROWN, and WISDOM, Circuit Judges."
993,Opinion by,Opinion by: WISDOM
1014,Counsel,"Counsel:  [**1]  Royall, Koegel & Rogers, New York City, for plaintiff.  Frederick W. P. Lorenzen and Laura C. 
Hruska, New York City, of counsel. 
198 F. Supp. 310, *310; 1961 U.S. Dist. LEXIS 5366, **5366

 
Shearman & Sterling, New York City, for defendant Chemstrand Corp. John A. Wilson and M. Van Voorhies, New 
York City, of counsel. 
Hahn, Hessen, Margolis & Ryan, New York City, for defendant Fabrex Corp. James C. Slaughter, and Melvin 
Beinart, New York City, of counsel."
1014,Opinion by,Opinion by: METZNER
1019,Counsel,"Counsel:  [**1]  Lewis, Durante & Bartel, New York City, for plaintiff; Monroe Goldwater, James P. Durante, Milton 
Small, and Frederick E. Smithline, New York City, of counsel. 
Simpson, Thacher & Bartlett, New York City, for defendants; Whitney North Seymour, Richard M. Dicke, John A. 
Guzzetta, Roy L. Reardon, New York City, and Lawrence M. McKenna, of counsel."
1019,Opinion by,Opinion by: METZNER
1021,Opinion by,Opinion by:  [**1]  McNEILL
1027,Counsel,"Counsel:  [**1]  Leon E. Isaksen, Madison, Wis., Melville C. Williams, Chicago, Ill., Joseph G. Werner, Madison, 
Wis., Orr, Isaksen, Werner & Lathrop, Madison, Wis., Pope, Ballard, Uriell, Kennedy, Shepard & Fowle, Chicago, 
Ill., of counsel, for appellant. 
James P. Hume, Chicago, Ill., Julian O. von Kalinowski, Los Angeles, Cal., Wayne D. Hudson, San Francisco, Cal., 
Byron, Hume, Groen & Clement, Chicago, Ill., Gibson, Dunn & Crutcher, Los Angeles, Cal., of counsel, for 
appellees."
1027,Judges,"Judges: Before SCHNACKENBERG, CASTLE and KILEY, Circuit Judges."
1027,Opinion by,Opinion by: CASTLE
1034,Counsel,"Counsel:  [**1]  Carrol C. Kennett, Kansas City, Mo., made argument for the appellant and Ray D. Jones, Jr., 
Kansas City, Mo., was with him on the brief. 
Carl E. Enggas, Kansas City, Mo., made argument for the appellees and Colvin A. Peterson, Jr., of Watson, Ess, 
Marshall & Enggas, Kansas City, Mo., was with him on the brief."
1034,Judges,"Judges: Before VOGEL, VAN OOSTERHOUT and BLACKMUN, Circuit Judges."
1034,Opinion by,Opinion by: OOSTERHOUT
1046,Counsel,"Counsel:  [**1]  George D. Reycraft, James A. Reed, John M. O'Donnell, P. Jay Flocken, Charles A. Degnan, 
Dept. of Justice, Washington, D.C., Drew J. T. O'Keefe, U.S. Atty., Philadelphia, Pa., for plaintiff. 
Arthur Littleton, Philadelphia, Pa., Ernest R. Von Starck, Don B. Blenko, Donald A. Scott, Morgan, Lewis & Bockius, 
Philadelphia, Pa., of counsel, for defendant, the Philadelphia Nat. Bank. 
Philip Price, Philadelphia Pa., Carroll R. Wetzel, Minturn T. Wright, III, John J. Brennan, Barnes, Dechert, Price, 
Myers & Rhoads, Philadelphia, Pa., of counsel, for defendant, Girard Trust Corn Exchange Bank."
1046,Judges,"Judges: Before considering the argument advanced by the plaintiff with respect to this question, it is necessary, so 
that the transaction can be placed in the proper perspective, to set forth certain pertinent provisions of the 
agreement of consolidation entered into by the defendant banks:"
1046,Opinion by,Opinion by: CLARY
1070,Counsel,"Counsel:  [**1]  Margaret H. Brass, Willard R. Memler, Joseph V. Gallagher and Robert S. Burk, Dept. of Justice, 
Washington, D.C., for U.S. 
Edgar T. Bellinger, Washington, D.C., and George M. Rebman, St. Louis, Mo., for defendant North American Van 
Lines, Inc. 
Hugh B. Cox, Washington, D.C., for defendant Aero Mayflower Transit Co., Inc. 
Francis M. Shea, Richard T. Conway and William H. Dempsey, Jr., Washington, D.C., for defendant Allied Van 
Lines, Inc. 
Edgar T. Bellinger, Washington, D.C., and George M. Rebman, St. Louis, Mo., for defendants United Van Lines, 
Inc., and for James D. Edgett and Paul Clarke. 
Richard A. Bishop, Washington, D.C., also, for defendants James D. Edgett and Paul Clarke. 
Hugh B. Cox and Edward G. Villalon, Washington, D.C., and James L. Beattey, Indianapolis, Ind., for defendant 
John Sloan Smith. 
Francis M. Shea, Richard T. Conway and William H. Dempsey, Jr., Washington, D.C., for defendant Emmett J. 
Flavin. 
Edgar T. Bellinger, Richard A. Bishop, Washington, D.C., and George M. Rebman, St. Louis, Mo., for defendant 
Loren A. Larimore. 
Edgar T. Bellinger, Washington, D.C., for defendant Household Goods Carriers' Bureau."
1070,Opinion by,Opinion by: MATTHEWS
1078,Counsel,"Counsel:  [**1]  William Piel, Jr., of Sullivan & Cromwell, New York City (John F. Dooling, Jr., and Frederick A. 
Terry, Jr., of Sullivan & Cromwell, New York City, on the brief), for petitioner. 
E. K. Elkins, Atty., Federal Trade Commission, Washington, D.C. (James McI. Henderson, Gen. Counsel, and Alan 
B. Hobbes, Asst. Gen. Counsel, Federal Trade Commission, Washington, D.C., on the brief), for respondent."
1078,Judges,"Judges: Before CLARK, WATERMAN, and MOORE, Circuit Judges."
1078,Opinion by,Opinion by: CLARK
1089,Counsel,"Counsel:  [**1]  Gerhard A. Gesell, Washington, D.C. (William R. Scott, Miles W. Kirkpatrick and Morgan, Lewis & 
Bockius, Philadelphia, Pa., Paul C. Warnke, Brice M. Clagett and Robert J. Muth, Washington, D.C., on the brief), 
for Scott Paper Co. 
Frederick H. Mayer, St. Louis, Mo. (James McI. Henderson, Gen. Counsel, J. B. Truly, Asst. Gen. Counsel, William 
F. Upshaw, on the brief), for the Federal Trade Commission."
1089,Judges,"Judges: Before KALODNER, GANEY and SMITH, Circuit Judges."
1089,Opinion by,Opinion by: KALODNER
1095,Counsel,"Counsel:  [**1]  Sol Kroll and Max Edelman, New York City, for plaintiff. 
Jack M. Perlman, New York City, appearing specially for defendants."
1095,Opinion by,Opinion by: SUGARMAN
1102,Counsel,"Counsel: William M. Bennett argued the cause and filed briefs for petitioner.
Solicitor General Cox argued the cause for the Federal Power Commission, respondent.  With him on the briefs 
were Assistant Attorney General Orrick, John G. Laughlin, Jr., John C. Mason, Ralph S. Spritzer, Howard E. 
Wahrenbrock, Robert L. Russell and Arthur H. Fribourg.
Arthur H. Dean argued the cause for the El Paso Natural Gas Co., respondent.  With him on the briefs were Charles 
V. Shannon, Stanley M. Morley and Stephen Rackow Kaye."
1102,Judges,"Judges: Warren, Black, Douglas, Clark, Harlan, Brennan, Stewart; Frankfurter took no part in the decision of this 
case; White took no part in the consideration or decision of this case."
1102,Opinion by,Opinion by: DOUGLAS
1113,Counsel,"Counsel:  [**1]  Lee Loevinger, Asst. Atty. Gen., Dept. of Justice, Washington, D.C., for plaintiff (Lewis Bernstein, 
Washington, D.C., John J. Galgay, Richard B. O'Donnell, John D. Swartz, William J. Elkins, New York City, Les J. 
Weinstein, Washington, D.C., Edward F. Corcoran, James J. Farrell, Jr., New York City, of counsel). 
Winthrop, Stimson, Putnam & Roberts, New York City, for defendant (Arthur E. Pettit, Allen T. Klots, Edwin J. 
Wesely, Terence H. Benbow, Neil F. Twomey, Edward A. Miller, Richard J. Riker, New York City, Chester A. 
Williams, Jr., New York City of counsel)."
1113,Opinion by,Opinion by: RYAN
