頁碼,內容類型,內容
635,Counsel,"Counsel:  [**1]  Roderick R. McKelvie, of Ashby, McKelvie & Geddes, Wilmington, Delaware, for plaintiff.
William H. Sudell, Jr. and Richard D. Allen, of Morris, Nichols, Arsht & Tunnell, Wilmington, Delaware, (Noel C. 
Crowley, Esquire of Allied Corp., Morristown, New Jersey of Counsel), for Bendix Corp. 
Allen M. Terrell, Jr., of Richards, Layton & Finger, Wilmington, Delaware, (William L. Patton, of Ropes & Gray, 
Boston, Massachusetts), for Brown & Sharpe Manufacturing Co. 
Joseph J. Farnan, Jr., U.S. Atty., and Sue L. Robinson, Asst. U.S. Atty., Wilmington, Delaware, (Thomas J. Byrnes, 
Dept. of Justice, Washington, District of Columbia), for U.S. Government, for defendants."
636,Judges,"Judges:  Wright, Sr. Judge"
636,Opinion by,Opinion by: WRIGHT
645,Counsel,"Counsel:  [**1]  John Van Brunt, Jr., Esq., Wilmington, Delaware, for Plaintiff.
Robert Burton Coonin, Esq., Berkowitz, Greenstein, Schagrin & Coonin, P.A., Wilmington, Delaware, Martin Wald, 
Esq., Schnader, Harrison, Segal & Lewis, Philadelphia, Pennsylvania, for Defendants Operating Engineers Local 
No. 542 and Spanich, Clifford B. Hearn, Esq., Wilmington, Delaware, William J. Einhorn, Esq., Sagot & Jennings, 
Philadelphia, Pennsylvania, for Defendant Wharf & Dock Builders Local 454, Harvey B. Rubenstein, Esq., 
Wilmington, Delaware, for Defendants Ironworkers No. 451 and Peterson, Joseph Benson, Esq., Wilmington, 
Delaware, Richard B. Sigmond, Esq., Mernaze, Katz, Spear & Wilderman, Philadelphia, Pennsylvania, for 
Defendants Building Trades Council of Delaware & DiMauro."
645,Judges,"Judges:  Schwartz, District Judge."
645,Opinion by,Opinion by: SCHWARTZ
660,Counsel,"Counsel: Lee N. Abrams, Chicago, Illinois Kenneth J. Jurek, John N. Touchy, Hatem H. El-Gabri, for Defendant-
Appellant.
Michael W. Coffield, Chicago, Illinois, Daniel Pope, Gregory Friedman, Susan Frangetti, for Plaintiff-Appellee."
660,Judges,"Judges: Bauer and Posner, Circuit Judges, and Swygert, Senior Circuit Judge.  Swygert, Senior Circuit Judge, 
dissenting."
660,Opinion by,Opinion by: POSNER
680,Counsel,"Counsel:  [**1]  Robert H. Brownlee, Thompson & Mitchell, St. Louis, Missouri, for Plaintiff.
Donald L. James, St. Louis, Missouri, William J. Garmisa, Mitchell S.  Goldgehn, Nathan H. Lichtenstein, 
Greenberg, Keele, Lunn & Aronberg, Chicago, Illinois, Joseph P. Conran, Maxine I. Lipeles, Dorothy White-
Coleman, Husch, Eppenberger, Donohue, Elson & Cornfeld, St. Louis, Missouri, John W.  Reid, II, Schnapp, 
Graham & Rein, Fredericktown, Missouri, Richard S. Brownlee, III, Jefferson City, Missouri, for Defendants."
681,Judges,"Judges: Hungate, District Judge."
681,Opinion by,Opinion by: HUNGATE
685,Counsel,"Counsel: Eugene M. Warlich, Doherty, Rumble & Butler, Prof. Assoc., St. Paul, Minnesota, Harold F. Baker, 
Howrey & Simon, Washington, District of Columbia, Dianne M. Nast, Philadelphia, Pennsylvania, for Plaintiff. 
Thomas J. Boodell, Jr., Boodell, Sears, Sugrue, Giambalvo & Crowley, Chicago, Illinois, for Defendant."
685,Judges,"Judges: Cummings Chief Judge, Eschbach and Flaum, Circuit Judges.  Flaum, Circuit Judge, concurring in part 
and dissenting in in part."
685,Opinion by,Opinion by: CUMMINGS
693,Counsel,"Counsel:  [**1]  Richard D. Hampton and Jim Hanna, Oklahoma City, Oklahoma, for Plaintiff.
Grey W. Satterfield and Dennis S. Boxeur, Kornfeld, Satterfield, McMillin, Harmon, Phillips & Upp, Oklahoma City, 
Oklahoma, Lance Stockwell, Craid A. Stokes, Boesche, McDermott & Eskridge, Tulsa, Oklahoma, Susan R. Byrd, 
Harry A. Woods, Jr., Crowe & Dunlevy, George Nelson and Chris Caldwell, John W. Vardaman, Jr., John K. Villa, 
Stuart L. Gasner, Williams & Connolly, Washington, District of Columbia, Peter B. Bradford and Clifford A. Jones, 
Bradford, Haswell, & Jones, Oklahoma City, Oklahoma, Richard B. Noulles and Jeffrey W. Otto, Gable & Gotwals, 
Tulsa, Oklahoma, Gerald D. Mindell, Arthur F.  Radke, Paul K. Vickrey, Chicago, Illinois, for Defendants."
693,Judges,"Judges: Eubanks, Chief Judge."
693,Opinion by,Opinion by: EUBANKS
700,Counsel,"Counsel:  [**1]  James Duryea, Jr., Esq., San Francisco, California, for Plaintiff.
For the Defendants Chambers Corp. and Rangaire Corp., James K. Barnum, Esq., Stammer, McKnight, Barnum & 
Bailey, Fresno, California, Max L. Gillam, Latham & Watkins, Los Angeles, California, Robert W. Jordan, Baker & 
Botts, Dallas, Texas, for the Defendant R & K Distributors, Inc.
Severson, Werson, Berke & Melchoir, San Francisco, California, Rain, Harrell, Emery, Young, Doake, Dallas, 
Texas, for Defendants."
701,Judges,"Judges:  Price, District Judge"
701,Opinion by,"Opinion by: PRICE 
608 F. Supp. 1290, *1290; 1984 U.S. Dist. LEXIS 23808, **23808"
717,Counsel,"Counsel: John C. Christie, Jr., Washington, District of Columbia, (Patrick J. Roach, G. Michael Epperson, Bell, 
Boyd & Lloyd, Washington, District of Columbia, Francis J. Higgins, Michael Sennett, Andrew I. Gavil, Bell, Boyd & 
Lloyd, Chicago, Illinois, Evan A. Davis, Cleary, Gottlieb, Steen & Hamilton, New York, New York), for Defendants-
Appellants-Cross-Appellees Waste Management, Inc. and EMW Ventures Incorporated. 
Andrea Limmer, Washington, District of Columbia, (J. Paul McGrath, Assistant Attorney General, Charles F. Rule, 
Barry Grossman, John F. Greaney, Department of Justice), for Plaintiff-Appellee-Cross-Appellant United States of 
America."
718,Judges,"Judges: Van Graafeiland, Winter and Pratt, Circuit Judges."
718,Opinion by,Opinion by: WINTER
727,Judges,"Judges:  [**1]  Lynch, D.J."
727,Opinion by,Opinion by: LYNCH
737,Counsel,"Counsel: David C. Shonka, FTC, Washington, District of Columbia, Geroge S. Cary, FTC, Los Angeles, California, 
Howard E. Shapiro, Esq., Washington, District of Columbia, for Appellant/Petitioner. 
742 F.2d 1156, *1156; 1984 U.S. App. LEXIS 18639, **1

 
Alan B. Pick, Esq., Los Angeles, California, William E. Wilois, Esq., New York, New York, Allyn O. Kreps, Esq., 
Jones, Day, Reavis & Pogue, Los Angeles, California, Stuart Robinowitz, Esq., Paul, Weiss, Rifkind, Wharton & 
Garrison, New York, New York, for Appellee/Respondent."
737,Judges,"Judges: Goodwin, Farris, and Poole, Circuit Judges."
737,Opinion by,Opinion by: PER CURIAM
749,Counsel,"Counsel: David R. Lord, C. David Sheppard, Esq., Ferguson & Brudell, Seattle, Washington, for 
Appellant/Petitioner. 
T. Triplett, Esq., Schwabe, Williamson, Syatt, Moore & Roberts, Portland, Oregon, for Appellee/Respondent."
749,Judges,"Judges: Anderson, Poole, and Nelson, Circuit Judges."
749,Opinion by,Opinion by: ANDERSON
758,Counsel,"Counsel:  [**1]  Schwartz, Klink & Schreiber, P.C., New York, New York, for Plaintiff.
Gibson, Dunn & Crutcher, New York, New York, for Defendants."
758,Judges,"Judges:  Mary Johnson Lowe, D.J."
758,Opinion by,Opinion by: LOWE
765,Counsel,"Counsel: John Louis Oberdorfer, with whom Scott N. Stone, Robert Stauffer, and Garret G. Rasmussen, were on 
the brief, for Petitioners Coal Exporters Association of the United States, Inc. and National Coal Association in No. 
83-1629. 
C. Michael Loftus, with whom David A. Sutherland, was on the brief, for Petitioner Eastern Coal Transportation 
Conference in No. 83-1633 and Intervenor Coastal States Energy Company in Nos. 83-1629 and 83-1633. 
 W. Glenn Scammel, Attorney, Interstate Commerce Commission, with whom John Broadley, General Counsel, and 
Lawrence H. Richmond, Deputy Associate General Counsel, Interstate Commerce Commission, and John J. 
Powers, III and John P. Fonte, Attorneys, Department of Justice, were on the brief, for Respondents.  J. Paul 
McGrath, Assistant Attorney General, entered an appearance for Respondent United States of America. 
Robert Eden Martin, with whom G. Paul Moates, Vincent F. Prada, Richard W. Kienle, Roland W. Donnem, Richard 
B. Allen, Renee D. Rysdahl, and Emried D. Cole, Jr., were on the brief, for Intervenors Norfolk & Western Railroad 
Company et al. in Nos. 83-1629 and [**2]  83-1633.  Richard A. Hollander, entered an appearance for Intervenors 
Norfolk & Western Railway Company et al. in No. 83-1629. 
Gordon P. MacDougall, was on the brief for Intervenor Patrick W. Simmons in Nos. 83-1629 and 83-1633. 
Noel Hemmendinger, was on the brief for Intervenors Nippon Steel Corporation et al. in No. 83-1629. 
Milton E. Nelson, Jr., Richard E. Weicher, Kendall T. Sanford, Thormund A. Miller, Louis P. Warchot, Stuart E. 
Vaughn, J. Thomas Greene, and Fredereck W. Read, III, were on the brief for Intervenours Atchison, Topeka & 
Santa Fe Railway Company et al. in No. 83-1629.  Robert B. Batchelder, entered an appearance for Intervenors 
Atchison, Topeka & Santa Fe Railway Company et al."
766,Judges,"Judges: Wright, Tamm, and Mikva, Circuit Judges."
766,Opinion by,Opinion by: WRIGHT
790,Counsel,"Counsel:  [**1]  Moses Lasky, Lasky, Haas, Cohler & Munter, San Francisco, California, for Plaintiff.
Malcolm T. Dungan, George A. Cumming, Jr., Michael B. Flesch, Brobeck, Phleger & Harrison, San Francisco, 
California, for Defendant."
790,Judges,"Judges:  Patel, District Judge."
790,Opinion by,Opinion by: PATEL
807,Counsel,"Counsel: Jeffery M. Cross, Ross & Hardies, Chicago, Illinois, for Plaintiff. 
Rodney D. Joslin, Jenner & Block, Chicago, Illinois, for Defendant."
807,Judges,"Judges: Posner, and Flaum, Circuit Judges, and Campbell, Senior District Judge. *"
807,Opinion by,Opinion by: POSNER
817,Counsel,"Counsel:  [**1]  Daniel C. Kaufman and Paul E. Jennings, of Waddey & Newport, Nashville, Tennessee, for 
Plaintiff.
Steven A. Riley, of Bass, Berry & Sims, Nashville, Tennessee, James C.  Burling and David H. Erichsen, of Hale 
and Dorr, Boston, Massachusetts, for Prime Computer.
Thomas Wardlaw Steele, Nashville, Tennessee, for Southern States Corp., for Defendant."
817,Judges,"Judges: Wiseman, Ch. J."
817,Opinion by,Opinion by: WISEMAN
836,Judges,Judges:  [**1]  Hoeveler
836,Opinion by,"Opinion by: WILLIAM HOEVELER 
596 F. Supp. 1231, *1231; 1984 U.S. Dist. LEXIS 23432, **23432"
866,Counsel,"Counsel: Daniel Galatzer, Lamet, Galatzer & Assoc., Chicago, Illinois, for Plaintiff. 
Robert Marc Chemers, Pretzel & Stouffer, Chicago, Illinois, for Defendant."
866,Judges,"Judges: Posner, and Flaum, Circuit Judges, and Gordon, Senior District Judge. *"
866,Opinion by,Opinion by: POSNER
874,Counsel,"Counsel: Martin P. Mehler, New York, New York, (Mehler & Buscemi, New York, New York), for Plaintiffs-
Appellants. 
August L. Fietkau, Assistant Attorney General of the State of New York, New York, New York, (Robert Abrams, 
Attorney General of the State of New York, Melvyn R. Leventhal, Deputy First Assistant Attorney General, Richard 
G. Liskov, Assistant Attorney General, New York, New York), for Defendant-Appellee. 
Lawrence Kill, New York, New York, (Anderson, Russell, Kill & Olick, Steven M. Pesner, and Daniel N. Sang, New 
York, New York), for Defendant-Intervenor."
874,Judges,"Judges: Friendly, Van Graafeiland [**2]  and Winter, Circuit Judges.  Winter, Circuit Judge, dissenting."
874,Opinion by,Opinion by: FRIENDLY
889,Counsel,"Counsel: Frederic F. Brace, Jr., P. C., Brace & O'Donnell, Chicago, Illinois, for Plaintiff. 
Rodney D. Joslin, Jenner & Block, Chicago, Illinois, for Defendant."
889,Judges,"Judges: Pell and Wood, Circuit Judges, and Weigel, Senior District Judge. * 
* Stanley A. Weigel, Senior District Judge of the Northern District of California, sitting by designation.
745 F.2d 441, *441; 1984 U.S. App. LEXIS 18368, **1"
889,Opinion by,Opinion by: PELL
906,Counsel,"Counsel:  [*1] Hellring, Lindeman, Goldstein & Siegal, Esqs., BY: Jonathan L. Goldstein, Esq., Charles Oransky, 
Esq., Irwin P. Burzynski, Esq., Barry R. Temkin, Esq., Newark, NJ, Attorneys for Plaintiffs.
Connell, Foley & Geiser, Esqs., BY: Richard D. Catenacci, Esq., Newark, NJ; Howrey & Simon, Esqs., BY: Peter E. 
Moll, Esq., John A. Conkle, Esq. (DC Bar), Washington, DC, Attorneys for Defendant Anheuser-Busch, Inc.
Arnold & Porter, Esqs., BY: Bruce L. Montgomery, Esq., Douglas L. Wald, Esq. (DC Bar), Washington, DC, 
Attorneys for Defendant Miller Brewing Co.
Benjamin A. Levin, Esq., Cherry Hill, NJ, Attorney for Defendant C. Schmidt & Sons, Inc.
D'Alessandro, Sussman, Jacovino & Mahoney, Esqs., BY: Edward G. D'Alessandro, Esq., Brian E. Mahoney, Esq., 
Florham Park, NJ, Attorneys for Defendant Beer Wholesalers' Association of New Jersey.
Clapp & Eisenberg, Esqs., BY: William J. O'Shaughnessy, Esq., Newark, NJ, Attorneys for Defendant Konrad Beer 
Distributors, Inc.
Lampf, Lipkind, Prupis & Petigrow, Esqs., BY: Samuel N. Reiken, Esq., West Orange, NJ, Attorneys for Defendant 
Peerless Beverage Company.
Carella, Byrne, Bain & Gilfillan, Esqs., BY: Robert E. Rochford, Esq., Newark, NJ, Attorneys for Defendant 
 [*2] Ritchie & Page Distributing Co., Inc.
Wald, Harkrader & Ross, Esqs., BY: Robert A. Skitol, Esq. (DC Bar), Washington, DC, Attorneys for Defendant The 
Stroh Brewery Company.
Michael, Best & Friedrich, Esqs., BY: Michael E. Husmann, Esq. (WI Bar), Milwaukee, WI, Attorneys for Defendant 
Pabst Brewing Co.
Ribis, McCluskey, Ruane & Graham, Esqs., BY: Bruce R. Volpe, Esq., Short Hills, NJ, Attorneys for Defendant 
Crown Beer Distributors, Inc.
1984 U.S. Dist. LEXIS 24942, *24942

 
Mackenzie, Welt, Duane & Lechner, Esqs., BY: John D. North, Esq., Elizabeth, NJ, Attorneys for Defendant The 
Kristen Distributing Co.
Lepis, Lepis & Curley, Esqs., BY: James G. Lepis, Esq., Jersey City, NJ, Attorneys for Defendant Charles Nash & 
Sons Corp.
Snevily, Ely & Williams, Esqs., BY: Edward R. Goracy, Esq., Westfield, NJ, Attorneys for Defendant Warren 
Distributing Co.
Shanley & Fisher, Esqs., BY: Mary E. Tracey, Esq., Newark, NJ, Attorneys for Defendant B & B Beverage Co.
Ellenport & Holsinger, Esqs., BY: John R. Holsinger, Esq., Roseland, NJ, Attorneys for Defendants Hub Beer 
Distributors, Inc. and Hub City Distributors, Inc.
Soriano & Gross, Esqs., BY: Daniel C. Soriano, Jr., Esq., Somerville, NJ, Attorneys for Defendant High Grade 
Beverage Co.
Mattson,  [*3] Madden & Polito, Esqs., BY: Kurt E. McCue, Esq., Newark, NJ, Attorneys for Defendant Harrison 
Beverage Co."
907,Judges,"Judges: DICKINSON R. DEBEVOISE, United States District Judge."
907,Opinion by,Opinion by: DICKINSON R. DEBEVOISE
940,Counsel,"Counsel: Attorneys for Appellants: Kevin P. Wallace, Auburn, Indiana P. Michael Miller, Miller & Stewart, Fort 
Wayne, Indiana.
Attorneys for Appellee: David A. Kruse, Kruse, Kruse & Cherry, Auburn, Indiana Mark Paul Smith, Krueckeberg and 
Smith, P.C., Fort Wayne, Indiana."
940,Judges,"Judges: Garrard, J.  Staton, P.J., concurs; Hoffman, J., concurs and files separate opinion."
940,Opinion by,Opinion by: GARRARD
945,Counsel,"Counsel: House, Wallace & Jewell, P.A., Little Rock, Arkansas, by: Anne Owings Wilson, for Appellant. 
Friday, Eldredge & Clark, Little Rock, Arkansas, by: Diane S. Mackey, Bridges, Young, Matthews, Holmes & Drake, 
Pine Bluff, Arkansas, by: Stephen A. Matthews, for Appellees."
945,Judges,"Judges: Bright and McMillian, Circuit Judges, and Limbaugh, * District Judge."
945,Opinion by,Opinion by: BRIGHT
957,Counsel,"Counsel:  [**1]  Robert K. Payson and Peter M. Sieglaff of Potter, Anderson & Corroon, Wilmington, Delaware, and 
Joseph L. Alioto, Joseph M. Alioto, John I.  Alioto, and Gary D. Elion of Alioto & Alioto, for Plaintiffs.
595 F. Supp. 1385, *1385; 1984 U.S. Dist. LEXIS 23178, **23178

 
R. Franklin Balotti of Richards, Layton & Finger, Wilmington, Delaware, and Harry Davidow of Weil, Gotshal & 
Manges, New York, New York, for Defendants Irwin L. Jacobs, Dennis M. Mathisen, Gerald A. Schwalbach and 
Daniel T.  Lindsay.
Bruce M. Stargatt of Young, Conaway, Stargatt & Taylor, Wilmington, Delaware, Maurice J. McSweeney of Foley & 
Lardner, Milwaukee, Wisconsin, and Leslie C.  Smith of Foley, Lardner, Hollabaugh & Jacobs, for Defendants G. 
Heileman Brewing Company, Inc., Russell G. Cleary, and HBC Acquisition, Inc.
A. Gilchrist Sparks, III, Eric Howard and Michael Houghton of Morris, Nichols, Arsht & Tunnell, Wilmington, 
Delaware, and Willis B. Snell of Sutherland, Asbill & Brennan, Washington, District of Columbia, for Defendants 
Pabst Brewing Company and William F. Smith, Jr."
957,Judges,"Judges: Latchum, Senior Judge."
957,Opinion by,Opinion by: LATCHUM
977,Counsel,"Counsel: Barry E. Carter, Esquire, N.W., Washington, District of Columbia, Thomas A. Beckley, Esquire, John G. 
Milakovic, Esquire, Beckley & Madden, Harrisburg, Pennsylvania, for Appellants. 
Joseph Friedman, Esquire, Stephen F. Ban, Esquire, Michael J. Hennessy, Esquire, Springer & Perry, Pittsburgh, 
Pennsylvania, William H. Wood, Esquire, William E. Miller, Jr., Esquire, Thomas E. Wood, Esquire, Keefer, Wood, 
Allen & Rahal, Harrisburg, Pennsylvania, for Appellees."
978,Judges,"Judges: Aldisert, Chief Judge, Weis, Circuit Judge, and Re, Judge. *"
978,Opinion by,Opinion by: ALDISERT
992,Counsel,"Counsel: Roger Tilbury, Esq., Portland, Oregon, for Appellant/Petitioner. 
Jesse Grove, III, Esq., San Francisco, California, for Appellee/Respondent."
992,Judges,"Judges: Browning and Norris, Circuit Judges, and King, District Judge. *"
992,Opinion by,Opinion by: NORRIS
1007,Counsel,"Counsel:  [**1]  Stern, Steiger, Croland & Borstein by Howard Stern, Paramus, New Jersey, for Plaintiff.
Pitney, Hardin, Kipp & Szuch by Dennis R. LaFiura, Morristown, New Jersey, and Sidley & Austin by George L. 
Saunders, Jr., Chicago, Illinois, and Sidley & Austin by Stewart A. Block, Ronald S. Flagg, Washington, District of 
Columbia, and Norman E. Gamble, American Tel. & Tel. Co., New York, New York, for defendants."
1007,Judges,"Judges: Debevoise, District Judge."
1007,Opinion by,Opinion by: DEBEVOISE
1041,Counsel,"Counsel: Eugene W. Landy argued the cause for appellants (Landy & Spector, attorneys). 
Irwin P. Burzynski argued the cause for respondents Manville Foodland, Inc., Foodarama Supermarkets, Inc., and 
New Linden Price Rite, Inc. (Hellring, Lindeman, Goldstein & Siegal, attorneys; Robert S. Raymar, on the brief; 
Bernard Hellring, Robert S. Raymar and Irwin P. Burzynski, of counsel). 
Paul F. Clausen argued the cause for respondents Mayfair Supermarkets, Inc., Easton & Houston Corp., and 
Stanley Kaufelt (Greenbaum, Rowe, Smith, Ravin, Davis & Bergstein, attorneys; Victor A. Deutch, of counsel)."
1041,Judges,"Judges: Matthews, Furman and Cohen.  The opinion of the court was delivered by Furman, J.A.D."
1041,Opinion by,Opinion by: FURMAN
1051,Counsel,"Counsel:  [**1]  Christopher R. Lucas, Walnut Creek, California, for Plaintiff.
Stephen C. Tausz and Keith R. Weed, Bronson, Bronson & McKinnon, San Francisco, California, (Mervyns's Inc.).
Ralph C. Alldredge, San Francisco, California, Thomas Darling and Dylan J. McFarland, Gray, Plant, Mooty, Mooty 
& Bennett, Minneapolis, Minnesota, (Jewelmont Corp.), for Defendant."
1052,Judges,"Judges:  Patel, District Judge."
1052,Opinion by,Opinion by: PATEL
1066,Counsel,"Counsel:  [**1]   Albin H. Goldstein, Charles J. Wisch, San Francisco, California, for Plaintiff.
594 F. Supp. 1480, *1480; 1984 U.S. Dist. LEXIS 22961, **22961

 
Martin Anderson, Mark B. Desmarais, Goodsill, Anderson, Quinn & Stifel, Honolulu, Hawaii, for Castle Defendants.
Michael C. Webb, Lawrence S. Okinaga, Honolulu, Hawaii, for indispensable parties, State Savings & Loan 
Association and Oahu Education Employees Federal Credit Union.
Harold W. Nickelsen, G. Richard Morry, J. Stephen Street, Honolulu, Hawaii, for Bishop Estate."
1066,Judges,"Judges:  Smith, District Judge."
1066,Opinion by,Opinion by: SMITH
1079,Counsel,"Counsel: Bruce W. Graham, Trueblood, Fountain, Graham & O'Reilly, Lafayette, Indiana, for Petitioner. 
Howard Shapiro, Federal Trade Commission, Washington, District of Columbia, for Respondent."
1079,Judges,"Judges: Pell and Coffey, Circuit Judges, and Fairchild, Senior Circuit Judge.  Fairchild, Senior Circuit Judge, 
concurring in result."
1079,Opinion by,Opinion by: COFFEY
1101,Counsel,"Counsel: Kevin R. Sullivan, Atty.; Michael H. Simon; James R. Weiss; Anne E. Blair; Elliott M. Seiden, Antitrust 
Div., U.S. Dept. of Justice, N.W., Washington, District of Columbia, for Appellant. 
Robert B. Nicholson; Edward T. Hand; J. Paul McGrath, Appellate Sec., Antitrust Div., U.S. Dept. of Justice, 
Washington, District of Columbia, for Appellant. 
Cecil E. Munn, Robert S. Travis, Cantey, Hanger, Gooch, Munn & Collins, Worth, Texas, for Appellee. 
John L. Hauer, Akin, Gump, Strauss, Hauer & Feld, Dallas, Texas, for Appellee. 
Joseph Tate, Schnader, Harrison, L Segal & Lewis, Philadelphia, Pennsylvania, for Appellee. 
John J. Hanson; Robert E. Cooper, Gibson, Dunn & Crutcher, Los Angeles, California, for Appellee."
1101,Judges,"Judges: Johnson, Higginbotham and Davis, Circuit Judges.  
743 F.2d 1114, *1114; 1984 U.S. App. LEXIS 17704, **1"
1101,Opinion by,Opinion by: DAVIS
1111,Counsel,"Counsel:  [**1]  Avon N. Williams, Jr., Esquire, Williams and Dinkins, Nashville, Tennessee, Russell T. Perkins, 
Esquire, for Pltf.
Jack Robinson, Esquire, Joel Leeman, Esquire, Gullett, Sanford & Robinson, Nashville, Tennessee, for Deft 
Gresham, Smith & Partners.
George E. Barrett, Esquire, Barrett & Ray, Nashville, Tennessee, for Deft Williams, Russell & Johnson.
Susan Emery McGannon, Esquire, Donelson, Stokes & Bartholomew, P.A., Nashville, Tennessee, Richard M. 
Riehelin, Samuel W. Bartholomew, Esquire, for Deft Metro Airport Authority and its members #3-#11.
William F. Howard, Esquire, (Deputy Director of Law), Donald W.  Jones, Esquire, Nashville, Tennessee, for Defts 
(1) and (2).
James D. Luther, Esquire, Nashville, Tennessee, for Defts Metro Bd of Education and its members #12-#23.
Peter H. Curry, Esquire, Boult, Cummings, Conners & Berry, Nashville, Tennessee, for Deft Hart-Freeland-Roberts.
Barry L. Howard, Esquire, Wade B. Cowan, Esquire, Gracey, Maddin, Cowan & Bird, Nashville, Tennessee, for Deft 
Metro Nashville Airport Authority and its members #3-#11."
1112,Judges,"Judges:  Wiseman, Chief Judge."
1112,Opinion by,Opinion by: WISEMAN
1129,Counsel,"Counsel: Aram A. Hartunian, Futterman & Howard, Chicago, Illinois, for Plaintiff. 
Donald E. Egan, Katten, Muchin, Zavis, Pearl & Galler, Chicago, Illinois, for Defendant."
1129,Judges,"Judges: Bauer and Cudahy, Circuit Judges, and Kellam, Senior District Judge. ** 
** Honorable Richard B. Kellam, Senior District Judge for the Eastern District of Virginia, is sitting by designation.
747 F.2d 384, *384; 1984 U.S. App. LEXIS 17552, **1"
1130,Opinion by,Opinion by: CUDAHY
1152,Counsel,"Counsel:  [**1]  James Y. Nishimura, Communication Systems Corporation, Huntington TV Cable Corporation, 
Home Entertainment Productions, Inc., Jay E. Ricks, P.C., David J. Saylor, Esq., Harry T. Jones, Jr., Esq., Hogan & 
Hartson, Esqs., Washington, District of Columbia for: Plaintiffs.
Sullivan & Cromwell, Esqs., New York, New York, Michael A. Cooper, Esq., Yvonne S. Quinn, Esq., James W. 
Dabney, Esq., Steven H. Reisberg, Esq., for: Cablevision and Individual Defendants.
Joseph F. Carlino, P.C.
Paul, Weiss, Rifkind, Wharton & Garrison, a partnership including Professional Corporations, New York, New York, 
Moses Silverman, Esq., Michael A. Lampert, Esq., for: Defendant Meadowlands Basketball Associates."
1152,Judges,"Judges: Bartels, District Judge."
1152,Opinion by,Opinion by: BARTELS
1167,Counsel,"Counsel:  [**1]  Frederick L. Whitmer, Esq., Pitney, Hardin, Kipp & Szuch, Morristown, New York, for Plaintiff.
Edward A. Zunz, Jr., Esq., Riker, Danzig, Scherer & Hyland, Morristown, New York, Robert F. Mullen, Esq., 
Cravath, Swaine & Moore, New York, New York, for Defendant."
1167,Judges,"Judges:  Ackerman, District Judge."
1167,Opinion by,Opinion by: ACKERMAN
1170,Counsel,"Counsel:  [**1]  Jonathan M. Apgar, Salem, Virginia, Gordon H. Shapiro, Roanoke, Virginia, for Plaintiff.
James F. Douthat, Roanoke, Virginia, E. Milton Farley, III, Washington, District of Columbia, for Defendants."
1171,Judges,"Judges: Turk, Chief Judge."
1171,Opinion by,Opinion by: TURK
1174,Counsel,"Counsel: Robert C. Fellmeth, Hallen D. Rosner, San Diego, California, for Appellees. 
For Greater Los Angeles Solid Wastes Management Asso: Timothy H. B. Yaryan, Esq., Sacramento, California, for 
Amicus Curiae. 
746 F.2d 1370, *1370; 1984 U.S. App. LEXIS 17376, **1

 
Richard K. Turner, Turner & Sullivan, Sacramento, California, Z. Harry Astor, Orange, California, for California, 
Refuse Removal Council Northern California. 
Thomas J. Harron, Esq., Chula Vista, California, Patrick Lynch, Esq., Thomas Gibbs, O'Melveny & Myers, Los 
Angeles, California, for Appellants. 
Robert J. Logan, City Atty., San Jose, California, for Amicus: The City of San Jose."
1174,Judges,"Judges: Anderson, Skopil, and Poole, Circuit Judges."
1174,Opinion by,Opinion by: POOLE
1180,Counsel,"Counsel: Robert F. Miller, Esq., Honolulu, Hawaii, for Appellant/Petitioner. 
Gerald Y. Y. Chang, Esq., Honolulu, Hawaii, Robert A. Rowan, Esq., Susan O. Mollway, Esq., Cades, Schutte, 
Fleming & Wright, Honolulu, Hawaii, for Appellee/Respondent."
1180,Judges,"Judges: Goodwin and Kennedy, Circuit Judges, and Curtis, * District Judge."
1181,Opinion by,Opinion by: GOODWIN
1185,Counsel,"Counsel:  [**1]  Robin K. A. Ficker, Pro Se.
J. William Sarver, Esquire, Baltimore, Maryland, John M. Goodman, Esquire, Washington, District of Columbia, and 
Julie M. Saulnier, Esquire, Washington, District of Columbia, for Defendants."
1185,Judges,"Judges:  Young, United States District Judge."
1185,Opinion by,Opinion by: YOUNG
1198,Counsel,"Counsel: C. Jack Pearce, Washington, District of Columbia, Robert J. Gallagher, Keith I. Clearwaters, Washington, 
District of Columbia, Timothy J. Shearer, Washington, District of Columbia, for Plaintiffs.
James vanR. Springer, R. Bruce Holcomb, Washington, District of Columbia, for Defendant."
1198,Judges,"Judges:  Louis F. Oberdorfer, District Judge."
1198,Opinion by,Opinion by: OBERDORFER
1217,Counsel,"Counsel: Donald Lunt, Fay & Lunt, Wallingford, Connecticut, for Plaintiff.
Shaun S. Sullivan, Wiggin & Dana, Mark R. Kravitz, New Haven, Connecticut, Scott W. Hansen, Reinhart, Boerner, 
Van Deuren, Norris & Rieselbach, Milwaukee, Wisconsin, for Versa Technologies.
John Callagy, New York New York, Taggart D. Adams, Kelley, Drye & Warren, Stamford, Connecticut, Paul 
Barenholtz, Kelley, Drye & Warren, New York New York, for Power Draulics-Nielsen."
1217,Judges,"Judges: Eginton, District Judge.  
599 F. Supp. 1119, *1119; 1984 U.S. Dist. LEXIS 22293, **1"
1217,Opinion by,Opinion by: EGINTON
